,Latitude,Longitude,Region,Council,Ward,Population
13377,-11.0110884,37.2367899,RUVUMA,Tunduru,Kidodoma,351
13378,-10.7579178,36.959843,RUVUMA,Tunduru,Jakika,60
13379,-11.0146646,37.3163986,RUVUMA,Tunduru,Masonya,554
13380,-10.7052069,37.0249493,RUVUMA,Tunduru,Jakika,144
13381,-11.4971767,37.3628652,RUVUMA,Tunduru,Mchesi,251
13382,-11.5652552,37.4414978,RUVUMA,Tunduru,Lukumbule,427
13383,-10.6646852,37.0520973,RUVUMA,Tunduru,Jakika,263
13384,-10.6026869,36.8219416,RUVUMA,Tunduru,Kalulu,321
13385,-11.073753,37.2873383,RUVUMA,Tunduru,Nakayaya,247
13386,-10.9171154,37.4951961,RUVUMA,Tunduru,Muhuwesi,839
13387,-11.0379229,37.183979,RUVUMA,Tunduru,Kidodoma,472
13388,-11.0590296,37.4074367,RUVUMA,Tunduru,Mchangani,793
13389,-10.7064727,37.1044426,RUVUMA,Tunduru,Jakika,144
13390,-10.9709616,37.1165619,RUVUMA,Tunduru,Nampungu,284
13391,-11.1115647,37.3154057,RUVUMA,Tunduru,Mlingoti Magharibi,587
13392,-11.4381976,36.8899846,RUVUMA,Tunduru,Mchoteka,411
13393,-11.0942631,37.1756172,RUVUMA,Tunduru,Kidodoma,861
13394,-10.9734359,37.3839467,RUVUMA,Tunduru,Sisi Kwa Sisi,82
13395,-11.0772686,37.496624,RUVUMA,Tunduru,Ligoma,672
13396,-10.7892683,37.1255033,RUVUMA,Tunduru,Ligunga,628
13397,-11.3685646,37.0611839,RUVUMA,Tunduru,Mbesa,175
13398,-11.5299721,36.8626137,RUVUMA,Tunduru,Mchoteka,309
13399,-11.4585581,36.9858131,RUVUMA,Tunduru,Nalasi Magharibi,655
13400,-11.1665363,37.6481514,RUVUMA,Tunduru,Misechela,213
13401,-10.7410836,37.7618395,RUVUMA,Tunduru,Mindu,247
13402,-11.5219895,37.2447077,RUVUMA,Tunduru,Mchesi,552
13403,-11.3920403,37.0260353,RUVUMA,Tunduru,Nalasi Mashariki,494
13404,-11.5136681,37.3697128,RUVUMA,Tunduru,Lukumbule,802
13405,-11.3313084,37.0689774,RUVUMA,Tunduru,Mbesa,93
13406,-11.1244133,37.1632633,RUVUMA,Tunduru,Kidodoma,528
13407,-10.9261564,37.5931951,RUVUMA,Tunduru,Majimaji,550
13408,-10.9768891,37.3960149,RUVUMA,Tunduru,Sisi Kwa Sisi,534
13409,-10.8791689,37.1698946,RUVUMA,Tunduru,Nandembo,345
13410,-11.048005,37.3257065,RUVUMA,Tunduru,Majengo,613
13411,-10.8592066,37.5719749,RUVUMA,Tunduru,Majimaji,170
13412,-11.6476984,37.351265,RUVUMA,Tunduru,Lukumbule,282
13413,-11.0683002,37.5038834,RUVUMA,Tunduru,Ligoma,279
13414,-11.504468,37.0359802,RUVUMA,Tunduru,Nalasi Mashariki,123
13415,-10.9253321,37.3084831,RUVUMA,Tunduru,Masonya,141
13416,-10.9640837,37.3218117,RUVUMA,Tunduru,Masonya,656
13417,-11.5094019,37.3646057,RUVUMA,Tunduru,Mchesi,790
13418,-11.3208269,36.8602021,RUVUMA,Tunduru,Marumba,558
13419,-11.1380711,37.5315361,RUVUMA,Tunduru,Namasakata,355
13420,-11.3709415,36.8865757,RUVUMA,Tunduru,Marumba,465
13421,-11.0383656,37.3425002,RUVUMA,Tunduru,Mchangani,656
13422,-10.7580397,36.9513162,RUVUMA,Tunduru,Matemanga,603
13423,-11.0082858,37.4615599,RUVUMA,Tunduru,Mchuluka,281
13424,-10.451637,37.1034955,RUVUMA,Tunduru,Ligunga,112
13425,-11.0017681,36.9723816,RUVUMA,Tunduru,Nampungu,448
13426,-11.313592,36.9598312,RUVUMA,Tunduru,Mbati,619
13427,-11.3388892,37.0742209,RUVUMA,Tunduru,Mbesa,637
13428,-10.6336822,36.86016681,RUVUMA,Tunduru,Kalulu,358
13429,-10.860198,37.5899315,RUVUMA,Tunduru,Majimaji,352
13430,-11.042345,37.348465,RUVUMA,Tunduru,Mchangani,307
13431,-11.3645763,36.8899282,RUVUMA,Tunduru,Marumba,235
13432,-11.2051105,37.4567337,RUVUMA,Tunduru,Namasakata,210
13433,-11.4471838,36.8850409,RUVUMA,Tunduru,Mchoteka,614
13434,-11.3144464,36.9517479,RUVUMA,Tunduru,Mbati,442
13435,-11.1996632,37.3386192,RUVUMA,Tunduru,Tuwemacho,123
13436,-10.755537,36.9517021,RUVUMA,Tunduru,Matemanga,836
13437,-10.82525,37.7632083,RUVUMA,Tunduru,Mindu,747
13438,-11.1711407,37.6946895,RUVUMA,Tunduru,Misechela,557
13439,-11.2458515,36.8813485,RUVUMA,Tunduru,Marumba,270
13440,-11.5627117,37.3628159,RUVUMA,Tunduru,Lukumbule,388
13441,-10.8789373,37.7514907,RUVUMA,Tunduru,Mindu,2228
13442,-11.1925945,37.551453,RUVUMA,Tunduru,Misechela,251
13443,-11.248167,37.1528168,RUVUMA,Tunduru,Chiwana,304
13444,-11.144537,37.5098953,RUVUMA,Tunduru,Namasakata,279
13445,-11.4557505,36.8903046,RUVUMA,Tunduru,Mchoteka,613
13446,-10.921898,37.937256,RUVUMA,Tunduru,Namakambale,223
13447,-11.3312302,37.0691338,RUVUMA,Tunduru,Mbesa,168
13448,-11.0554934,37.3408356,RUVUMA,Tunduru,Nanjoka,258
13449,-10.8635931,37.6105919,RUVUMA,Tunduru,Namiungo,642
13450,-11.3909216,36.9436684,RUVUMA,Tunduru,Mchoteka,162
13451,-11.3277053,36.8607215,RUVUMA,Tunduru,Marumba,667
13452,-11.2086849,36.9582634,RUVUMA,Tunduru,Mbati,204
13453,-11.2271662,37.2770589,RUVUMA,Tunduru,Mchesi,474
13454,-10.8830657,37.4494222,RUVUMA,Tunduru,Muhuwesi,445
13455,-10.7216454,37.1683273,RUVUMA,Tunduru,Ligunga,383
13456,-10.8301503,37.1699645,RUVUMA,Tunduru,Ligunga,465
13457,-11.0253368,37.5785059,RUVUMA,Tunduru,Ligoma,347
13458,-11.1137438,37.2708282,RUVUMA,Tunduru,Mlingoti Magharibi,131
13459,-10.7604354,37.0001042,RUVUMA,Tunduru,Matemanga,617
13460,-11.2662668,37.3688431,RUVUMA,Tunduru,Mtina,796
13461,-10.8801072,37.7040421,RUVUMA,Tunduru,Mindu,647
13462,-11.218345,37.4574102,RUVUMA,Tunduru,Namasakata,806
13463,-11.2519684,37.5674858,RUVUMA,Tunduru,Misechela,481
13464,-10.868985,37.4519816,RUVUMA,Tunduru,Muhuwesi,930
13465,-11.0410118,37.3295975,RUVUMA,Tunduru,Majengo,452
13466,-11.0848484,37.2601051,RUVUMA,Tunduru,Mlingoti Magharibi,1398
13467,-11.3807756,37.360944,RUVUMA,Tunduru,Mchesi,324
13468,-11.0465469,37.4438133,RUVUMA,Tunduru,Mchuluka,1468
13469,-11.1642084,37.482296,RUVUMA,Tunduru,Namasakata,275
13470,-10.9014568,37.8042374,RUVUMA,Tunduru,Nakapanya,948
13471,-11.0304525,37.3219094,RUVUMA,Tunduru,Nakayaya,1015
13472,-11.4668827,36.9827547,RUVUMA,Tunduru,Nalasi Magharibi,938
13473,-10.9929559,37.207942,RUVUMA,Tunduru,Nandembo,268
13474,-10.9032098,37.8116705,RUVUMA,Tunduru,Namakambale,1268
13475,-10.7726627,36.9024201,RUVUMA,Tunduru,Namwinyu,538
13476,-11.1889118,37.5543141,RUVUMA,Tunduru,Namasakata,356
13477,-11.140559,37.3488662,RUVUMA,Tunduru,Tuwemacho,390
13478,-10.8402733,37.9730466,RUVUMA,Tunduru,Tinginya,150
13479,-10.8987312,37.33992,RUVUMA,Tunduru,Masonya,232
13480,-10.8746367,37.6498184,RUVUMA,Tunduru,Namiungo,1289
13481,-10.9159832,37.0301323,RUVUMA,Tunduru,Nampungu,244
13482,-10.7644925,36.8996283,RUVUMA,Tunduru,Namwinyu,707
13483,-10.9220514,37.6394615,RUVUMA,Tunduru,Namiungo,407
13484,-10.9488349,37.2447135,RUVUMA,Tunduru,Nandembo,646
13485,-11.0509729,37.3320465,RUVUMA,Tunduru,Nanjoka,1378
13486,-11.5890814,37.0847464,RUVUMA,Tunduru,Nalasi Mashariki,293
13487,-11.2151201,37.3882228,RUVUMA,Tunduru,Tuwemacho,510
13488,-10.7961435,36.962513,RUVUMA,Tunduru,Namwinyu,406
13489,-10.5999117,37.8277435,RUVUMA,Tunduru,Ngapa,551
13490,-10.9172818,37.4197086,RUVUMA,Tunduru,Muhuwesi,566
13491,-11.4125538,36.8451347,RUVUMA,Tunduru,Mchoteka,431
13492,-11.2663031,37.3737273,RUVUMA,Tunduru,Mtina,913
13493,-10.9284984,37.8903354,RUVUMA,Tunduru,Namakambale,506
13494,-10.9171145,38.0030503,RUVUMA,Tunduru,Namakambale,129
13495,-11.2304172,37.2928965,RUVUMA,Tunduru,Mtina,122
13496,-10.91581,37.349529,RUVUMA,Tunduru,Namakambale,372
13497,-10.9516331,37.3944351,RUVUMA,Tunduru,Muhuwesi,710
13498,-10.7830425,37.9612901,RUVUMA,Tunduru,Tinginya,1062
13499,-10.968618,37.753338,RUVUMA,Tunduru,Nakapanya,312
13500,-11.0633087,37.2462082,RUVUMA,Tunduru,Mlingoti Magharibi,120
13501,-10.9415837,37.1694322,RUVUMA,Tunduru,Nandembo,561
13502,-11.0396786,37.3360672,RUVUMA,Tunduru,Mlingoti Mashariki,1436
13503,-11.2452555,37.2312355,RUVUMA,Tunduru,Mtina,170
13504,-11.1046805,37.3958923,RUVUMA,Tunduru,Tuwemacho,378
13505,-11.0630264,37.3408928,RUVUMA,Tunduru,Nanjoka,448
13506,-11.5476513,36.9830704,RUVUMA,Tunduru,Nalasi Magharibi,270
13507,-3.8301893,32.6009379,SHINYANGA,Kahama TC,Kahama Mjini,433
13508,-3.807615,32.618398,SHINYANGA,Kahama TC,Mhongolo,305
13509,-3.9228709,32.5247586,SHINYANGA,Kahama TC,Nyandekwa,364
13510,-3.9531435,32.5190493,SHINYANGA,Kahama TC,Nyandekwa,488
13511,-3.2412804,32.5797887,SHINYANGA,Kahama TC,Mhungula,2566
13512,-3.936695,32.812952,SHINYANGA,Kahama TC,Isagehe,594
13513,-3.8909608,32.7193685,SHINYANGA,Kahama TC,Mondo,449
13514,-3.8155467,32.6810913,SHINYANGA,Kahama TC,Mwandakulima,1113
13515,-3.7904732,32.5454536,SHINYANGA,Kahama TC,Busoka,305
13516,-3.8131981,32.6262834,SHINYANGA,Kahama TC,Mhongolo,122
13517,-3.8782888,32.4491303,SHINYANGA,Kahama TC,Nyandekwa,429
13518,-3.8674031,32.6904934,SHINYANGA,Kahama TC,Mwandakulima,783
13519,-3.8397667,32.5611045,SHINYANGA,Kahama TC,Nyahanga,312
13520,-3.8571932,32.7874924,SHINYANGA,Kahama TC,Kagongwa,401
13521,-3.9453603,32.5879731,SHINYANGA,Kahama TC,Kilago,728
13522,-3.8304322,32.6182025,SHINYANGA,Kahama TC,Mhongolo,401
13523,-3.8560403,32.4958487,SHINYANGA,Kahama TC,Zongomera,547
13524,-3.8214718,32.6229191,SHINYANGA,Kahama TC,Mhongolo,134
13525,-3.7488164,32.6177232,SHINYANGA,Kahama TC,Kinaga,718
13526,-3.866476,32.6092886,SHINYANGA,Kahama TC,Zongomera,1097
13527,-3.9097954,32.7670878,SHINYANGA,Kahama TC,Isagehe,731
13528,-4.0193449,32.6475505,SHINYANGA,Kahama TC,Iyenze,516
13529,-3.9853096,32.6649916,SHINYANGA,Kahama TC,Iyenze,378
13530,-3.8427721,32.6244597,SHINYANGA,Kahama TC,Nyasubi,293
13531,-3.8165058,32.56507,SHINYANGA,Kahama TC,Nyahanga,252
13532,-3.79506,32.5839974,SHINYANGA,Kahama TC,Mhongolo,278
13533,-3.881363,32.7616833,SHINYANGA,Kahama TC,Kagongwa,925
13534,-3.8246209,32.5976764,SHINYANGA,Kahama TC,Kahama Mjini,728
13535,-3.8244074,32.5966457,SHINYANGA,Kahama TC,Kahama Mjini,981
13536,-3.831163,32.64589,SHINYANGA,Kahama TC,Mhongolo,243
13537,-3.8173384,32.4322293,SHINYANGA,Kahama TC,Wendele,775
13538,-3.9461901,32.4795872,SHINYANGA,Kahama TC,Nyandekwa,1263
13539,-3.7307514,32.442106,SHINYANGA,Kahama TC,Wendele,413
13540,-3.9591754,32.6365873,SHINYANGA,Kahama TC,Iyenze,187
13541,-3.9194847,32.7508465,SHINYANGA,Kahama TC,Isagehe,643
13542,-3.8343561,32.6014638,SHINYANGA,Kahama TC,Nyihogo,1126
13543,-3.8338801,32.6014277,SHINYANGA,Kahama TC,Nyihogo,1533
13544,-3.7397703,32.6464754,SHINYANGA,Kahama TC,Kinaga,994
13545,-3.8725808,32.7706179,SHINYANGA,Kahama TC,Kagongwa,2065
13546,-3.8724661,32.7702286,SHINYANGA,Kahama TC,Kagongwa,2347
13547,-3.8843886,32.7674923,SHINYANGA,Kahama TC,Kagongwa,1705
13548,-3.7801884,32.5782099,SHINYANGA,Kahama TC,Busoka,1060
13549,-3.8220917,32.5923118,SHINYANGA,Kahama TC,Malunga,852
13550,-3.8247506,32.6038984,SHINYANGA,Kahama TC,Majengo,832
13551,-3.8341622,32.6119086,SHINYANGA,Kahama TC,Nyasubi,308
13552,-3.8445341,32.6320795,SHINYANGA,Kahama TC,Nyasubi,189
13553,-3.8952126,32.4585083,SHINYANGA,Kahama TC,Nyandekwa,1016
13554,-3.7360523,32.7200654,SHINYANGA,Kahama TC,Kinaga,427
13555,-3.8176127,32.6103994,SHINYANGA,Kahama TC,Majengo,613
13556,-3.897125,32.7982247,SHINYANGA,Kahama TC,Isagehe,503
13557,-3.8128331,32.5978598,SHINYANGA,Kahama TC,Malunga,1691
13558,-3.8303617,32.6290639,SHINYANGA,Kahama TC,Mhongolo,1589
13559,-3.8047767,32.6008959,SHINYANGA,Kahama TC,Mhongolo,2389
13560,-3.8496985,32.5918621,SHINYANGA,Kahama TC,Mhungula,1875
13561,-3.8487384,32.6034931,SHINYANGA,Kahama TC,Mhungula,412
13562,-3.8036729,32.5942432,SHINYANGA,Kahama TC,Mhongolo,449
13563,-3.8440571,32.7184519,SHINYANGA,Kahama TC,Mondo,433
13564,-3.9343714,32.755186,SHINYANGA,Kahama TC,Isagehe,1412
13565,-3.8102955,32.7247276,SHINYANGA,Kahama TC,Mondo,696
13566,-3.8331471,32.6806842,SHINYANGA,Kahama TC,Mwandakulima,1215
13567,-3.8330292,32.6788571,SHINYANGA,Kahama TC,Mwandakulima,524
13568,-3.8628533,32.6470736,SHINYANGA,Kahama TC,Mwandakulima,1219
13569,-3.6725566,32.6758789,SHINYANGA,Kahama TC,Kinaga,1200
13570,-3.7970383,32.6033921,SHINYANGA,Kahama TC,Mhongolo,276
13571,-3.7766493,32.4828679,SHINYANGA,Kahama TC,Ngogwa,650
13572,-3.7241707,32.47603442,SHINYANGA,Kahama TC,Ngogwa,207
13573,-4.0011333,32.5929646,SHINYANGA,Kahama TC,Kilago,550
13574,-3.811838,32.4737017,SHINYANGA,Kahama TC,Ngogwa,448
13575,-3.8318519,32.5833416,SHINYANGA,Kahama TC,Nyahanga,1007
13576,-3.8315937,32.5826481,SHINYANGA,Kahama TC,Nyahanga,1547
13577,-3.7389778,32.5122165,SHINYANGA,Kahama TC,Ngogwa,645
13578,-3.888568,32.7650358,SHINYANGA,Kahama TC,Kagongwa,297
13579,-3.9084789,32.5017518,SHINYANGA,Kahama TC,Nyandekwa,1039
13580,-3.9355386,32.630514,SHINYANGA,Kahama TC,Kilago,451
13581,-3.7956663,32.6204972,SHINYANGA,Kahama TC,Mhongolo,1716
13582,-3.8428026,32.6144526,SHINYANGA,Kahama TC,Nyasubi,2048
13583,-3.8563614,32.5968043,SHINYANGA,Kahama TC,Mhungula,243
13584,-3.8165193,32.7083324,SHINYANGA,Kahama TC,Mondo,401
13585,-3.8280741,32.6208279,SHINYANGA,Kahama TC,Mhongolo,433
13586,-3.8299676,32.611049,SHINYANGA,Kahama TC,Nyasubi,353
13587,-3.8299676,32.611049,SHINYANGA,Kahama TC,Nyasubi,549
13588,-3.8676509,32.7246541,SHINYANGA,Kahama TC,Mondo,624
13589,-3.8464959,32.5439952,SHINYANGA,Kahama TC,Zongomera,664
13590,-3.8247338,32.5649354,SHINYANGA,Kahama TC,Nyahanga,2900
13591,-3.822626,32.577044,SHINYANGA,Kahama TC,Nyahanga,145
13592,-3.8245447,32.5881333,SHINYANGA,Kahama TC,Nyahanga,764
13593,-3.8697567,32.7596564,SHINYANGA,Kahama TC,Kagongwa,283
13594,-3.8320919,32.6499779,SHINYANGA,Kahama TC,Mhongolo,23
13595,-3.7451587,32.5647351,SHINYANGA,Kahama TC,Busoka,523
13596,-3.8475546,32.6227591,SHINYANGA,Kahama TC,Nyasubi,220
13597,-4.0122777,32.5782285,SHINYANGA,Kahama TC,Kilago,550
13598,-3.7490063,32.3971998,SHINYANGA,Kahama TC,Wendele,561
13599,-3.731959,32.5975433,SHINYANGA,Kahama TC,Kinaga,662
13600,-3.931263,32.5984698,SHINYANGA,Kahama TC,Kilago,626
13601,-3.8428406,32.5977582,SHINYANGA,Kahama TC,Nyihogo,98
13602,-3.9523621,32.5617431,SHINYANGA,Kahama TC,Kilago,524
13603,-3.765453,32.4365338,SHINYANGA,Kahama TC,Wendele,849
13604,-3.8451684,32.617616,SHINYANGA,Kahama TC,Nyasubi,310
13605,-3.8704727,32.6089311,SHINYANGA,Kahama TC,Zongomera,680
13606,-3.8588834,32.5439958,SHINYANGA,Kahama TC,Zongomera,977
13607,-3.9077049,33.8662706,SHINYANGA,Kishapu,Lagana,659
13608,-3.3680792,33.403784,SHINYANGA,Kishapu,Bubiki,961
13609,-3.7901789,33.9048607,SHINYANGA,Kishapu,Mwamashele,707
13610,-3.4651511,33.5449409,SHINYANGA,Kishapu,Mondo,523
13611,-3.6278269,33.8186207,SHINYANGA,Kishapu,Kishapu,758
13612,-3.4497962,33.5398371,SHINYANGA,Kishapu,Mondo,788
13613,-3.8753017,33.5718653,SHINYANGA,Kishapu,Itilima,240
13614,-3.3993552,33.6417602,SHINYANGA,Kishapu,Idukilo,545
13615,-3.6916935,33.6427844,SHINYANGA,Kishapu,Ukenyenge,635
13616,-3.4292708,33.2942954,SHINYANGA,Kishapu,Bunambiyu,943
13617,-3.5532151,33.7000909,SHINYANGA,Kishapu,Bupipi,587
13618,-3.4450825,33.4093171,SHINYANGA,Kishapu,Busangwa,553
13619,-3.7677609,33.8369667,SHINYANGA,Kishapu,Mwamashele,448
13620,-3.4180828,33.3243658,SHINYANGA,Kishapu,Bunambiyu,806
13621,-3.0955628,34.1004632,SHINYANGA,Kishapu,Masanga,396
13622,-3.616295,33.8276711,SHINYANGA,Kishapu,Igaga,393
13623,-3.4495837,33.5319473,SHINYANGA,Kishapu,Seke Bugoro,666
13624,-3.9679575,34.1371936,SHINYANGA,Kishapu,Masanga,297
13625,-3.8264126,34.1283653,SHINYANGA,Kishapu,Mwamalasa,485
13626,-3.6058775,33.9271041,SHINYANGA,Kishapu,Mwakipoya,1343
13627,-3.3769921,33.5168025,SHINYANGA,Kishapu,Seke Bugoro,698
13628,-3.7909293,33.9808362,SHINYANGA,Kishapu,Ndoleleji,445
13629,-3.4457548,33.6629771,SHINYANGA,Kishapu,Idukilo,1267
13630,-3.85874443,33.83821113,SHINYANGA,Kishapu,Ngofila,447
13631,-3.6375324,33.7844046,SHINYANGA,Kishapu,Igaga,630
13632,-3.8254896,33.4993505,SHINYANGA,Kishapu,Itilima,670
13633,-3.532801,33.545661,SHINYANGA,Kishapu,Maganzo,349
13634,-3.5421021,33.5224963,SHINYANGA,Kishapu,Maganzo,187
13635,-3.7769651,33.9340172,SHINYANGA,Kishapu,Shagihilu,347
13636,-3.8823461,33.5179934,SHINYANGA,Kishapu,Itilima,326
13637,-3.7026649,33.7222184,SHINYANGA,Kishapu,Mwaweja,973
13638,-3.5934158,34.0045779,SHINYANGA,Kishapu,Mwakipoya,656
13639,-3.7838711,33.0576285,SHINYANGA,Kishapu,Somagedi,386
13640,-3.8453822,33.7606614,SHINYANGA,Kishapu,Ngofila,586
13641,-3.7035713,33.4920019,SHINYANGA,Kishapu,Itilima,461
13642,-3.8017936,33.5096366,SHINYANGA,Kishapu,Itilima,385
13643,-3.7284137,33.7852594,SHINYANGA,Kishapu,Mwamashele,722
13644,-3.95876,34.0149674,SHINYANGA,Kishapu,Masanga,482
13645,-3.6123061,33.8363341,SHINYANGA,Kishapu,Kishapu,491
13646,-3.7431973,33.4932779,SHINYANGA,Kishapu,Itilima,579
13647,-3.7247118,33.5179501,SHINYANGA,Kishapu,Itilima,375
13648,-3.4229491,33.1621391,SHINYANGA,Kishapu,Mwasubi,482
13649,-3.7703658,33.6087208,SHINYANGA,Kishapu,Talaga,893
13650,-3.5480206,33.5559527,SHINYANGA,Kishapu,Maganzo,524
13651,-3.3634076,33.5810062,SHINYANGA,Kishapu,Mondo,1020
13652,-3.5653317,33.7459667,SHINYANGA,Kishapu,Uchunga,265
13653,-3.9138675,33.7194427,SHINYANGA,Kishapu,Ngofila,507
13654,-3.6833324,33.6602667,SHINYANGA,Kishapu,Ukenyenge,537
13655,-3.8650124,33.7042932,SHINYANGA,Kishapu,Kiloleli,785
13656,-3.879367,34.1717979,SHINYANGA,Kishapu,Mwamalasa,515
13657,-3.6122713,33.8901192,SHINYANGA,Kishapu,Kishapu,447
13658,-3.8764981,33.9300892,SHINYANGA,Kishapu,Lagana,633
13659,-3.5615379,33.7940337,SHINYANGA,Kishapu,Kishapu,149
13660,-3.7291817,33.5607907,SHINYANGA,Kishapu,Talaga,868
13661,-3.952667,34.2062803,SHINYANGA,Kishapu,Mwamalasa,522
13662,-3.5479842,33.556624,SHINYANGA,Kishapu,Maganzo,688
13663,-3.6916918,33.0598015,SHINYANGA,Kishapu,Somagedi,896
13664,-3.6918705,33.9241614,SHINYANGA,Kishapu,Shagihilu,546
13665,-3.5621567,33.5633725,SHINYANGA,Kishapu,Maganzo,1242
13666,-3.8609386,34.0084353,SHINYANGA,Kishapu,Masanga,1071
13667,-3.6245947,33.6243573,SHINYANGA,Kishapu,Ukenyenge,587
13668,-3.6130402,33.8147094,SHINYANGA,Kishapu,Kishapu,737
13669,-3.7077861,33.8666492,SHINYANGA,Kishapu,Mwataga,1772
13670,-3.9153888,33.9761257,SHINYANGA,Kishapu,Lagana,702
13671,-3.3954639,33.4767549,SHINYANGA,Kishapu,Seke Bugoro,735
13672,-3.8044352,33.7293712,SHINYANGA,Kishapu,Kiloleli,468
13673,-3.6095741,33.8264001,SHINYANGA,Kishapu,Kishapu,210
13674,-3.4610492,33.5074587,SHINYANGA,Kishapu,Songwa,301
13675,-3.8645402,33.6236017,SHINYANGA,Kishapu,Kiloleli,424
13676,-3.5444427,33.6512326,SHINYANGA,Kishapu,Mwadui Lohumbo,452
13677,-3.5375027,33.8507021,SHINYANGA,Kishapu,Kishapu,453
13678,-3.5293701,33.5850228,SHINYANGA,Kishapu,Mwadui Lohumbo,468
13679,-3.5319031,33.6116939,SHINYANGA,Kishapu,Mwadui Lohumbo,120
13680,-3.5180001,33.5820484,SHINYANGA,Kishapu,Mwadui Lohumbo,424
13681,-3.5645194,33.6366505,SHINYANGA,Kishapu,Mwadui Lohumbo,905
13682,-3.7521013,33.6745993,SHINYANGA,Kishapu,Mwaweja,831
13683,-3.4132712,33.4853461,SHINYANGA,Kishapu,Seke Bugoro,596
13684,-3.8493301,33.9088554,SHINYANGA,Kishapu,Lagana,699
13685,-3.6914546,33.8437475,SHINYANGA,Kishapu,Mwataga,448
13686,-3.8146302,33.5308327,SHINYANGA,Kishapu,Itilima,489
13687,-3.7443457,33.8334433,SHINYANGA,Kishapu,Mwamashele,450
13688,-3.8486281,34.0749071,SHINYANGA,Kishapu,Mwamalasa,743
13689,-3.5618443,33.8900847,SHINYANGA,Kishapu,Mwakipoya,524
13690,-3.6424232,33.8899906,SHINYANGA,Kishapu,Mwataga,334
13691,-3.4351356,33.2901071,SHINYANGA,Kishapu,Mwasubi,565
13692,-3.6510969,33.8533911,SHINYANGA,Kishapu,Mwataga,446
13693,-3.7467524,33.9003415,SHINYANGA,Kishapu,Shagihilu,351
13694,-3.7431611,33.6890347,SHINYANGA,Kishapu,Mwaweja,385
13695,-3.7554998,33.9509923,SHINYANGA,Kishapu,Ndoleleji,737
13696,-3.634971,33.9976294,SHINYANGA,Kishapu,Mwakipoya,618
13697,-3.9194103,33.804782,SHINYANGA,Kishapu,Ngofila,734
13698,-3.5927237,33.7357633,SHINYANGA,Kishapu,Uchunga,628
13699,-3.6923347,33.5642155,SHINYANGA,Kishapu,Talaga,726
13700,-3.9998508,34.06631609,SHINYANGA,Kishapu,Masanga,608
13701,-3.7023562,33.4413645,SHINYANGA,Kishapu,Busangwa,517
13702,-3.45994,33.4030113,SHINYANGA,Kishapu,Busangwa,743
13703,-3.830695,34.0102596,SHINYANGA,Kishapu,Ndoleleji,273
13704,-3.8341171,33.8131596,SHINYANGA,Kishapu,Ngofila,633
13705,-3.3549084,33.371216,SHINYANGA,Kishapu,Bubiki,684
13706,-3.808762,34.1052272,SHINYANGA,Kishapu,Mwamalasa,385
13707,-3.8714743,34.1253307,SHINYANGA,Kishapu,Mwamalasa,431
13708,-3.9065434,34.0204804,SHINYANGA,Kishapu,Masanga,553
13709,-3.4632017,33.2195544,SHINYANGA,Kishapu,Mwasubi,416
13710,-3.4624194,33.5980015,SHINYANGA,Kishapu,Idukilo,524
13711,-3.413258,33.4027644,SHINYANGA,Kishapu,Busangwa,706
13712,-3.3250294,33.4614322,SHINYANGA,Kishapu,Seke Bugoro,901
13713,-3.4610425,33.507458,SHINYANGA,Kishapu,Mondo,1010
13714,-3.7163292,33.6010186,SHINYANGA,Kishapu,Talaga,1135
13715,-3.8352332,33.9588988,SHINYANGA,Kishapu,Lagana,305
13716,-3.3483197,33.3608263,SHINYANGA,Kishapu,Bubiki,1012
13717,-3.4779846,33.6706768,SHINYANGA,Kishapu,Mwadui Lohumbo,1234
13718,-3.4477148,33.664042,SHINYANGA,Kishapu,Idukilo,1415
13719,-3.3203456,33.5169843,SHINYANGA,Kishapu,Seke Bugoro,717
13720,-3.4983866,33.4794353,SHINYANGA,Kishapu,Songwa,630
13721,-3.7118797,33.9279352,SHINYANGA,Kishapu,Shagihilu,383
13722,-3.5528959,33.9581282,SHINYANGA,Kishapu,Mwakipoya,404
13723,-3.7567041,34.0755095,SHINYANGA,Kishapu,Somagedi,481
13724,-3.4482845,33.5420973,SHINYANGA,Kishapu,Songwa,588
13725,-3.59736767,33.76391873,SHINYANGA,Kishapu,Uchunga,669
13726,-3.6797799,33.6729056,SHINYANGA,Kishapu,Ukenyenge,1131
13727,-3.6250126,33.691609,SHINYANGA,Kishapu,Bupipi,536
13728,-3.3555593,33.5462802,SHINYANGA,Kishapu,Mondo,761
13729,-3.24948,32.44947,SHINYANGA,Msalala,Bulyan'hulu,241
13730,-3.9104609,32.9465305,SHINYANGA,Msalala,Isaka,110
13731,-3.838247,32.7685053,SHINYANGA,Msalala,Mwalugulu,982
13732,-3.5680346,32.57831,SHINYANGA,Msalala,Chela,430
13733,-3.6212634,32.4195128,SHINYANGA,Msalala,Ntobo,409
13734,-3.2704055,32.4243597,SHINYANGA,Msalala,Bugarama,640
13735,-3.2627962,32.4391295,SHINYANGA,Msalala,Bugarama,140
13736,-3.6765355,32.4446396,SHINYANGA,Msalala,Ntobo,662
13737,-3.5271593,32.6663483,SHINYANGA,Msalala,Bulige,2133
13738,-3.5022736,32.7005635,SHINYANGA,Msalala,Bulige,742
13739,-3.7536784,32.8904461,SHINYANGA,Msalala,Jana,754
13740,-3.5210308,32.4454103,SHINYANGA,Msalala,Segese,802
